"customer_id","revenue","number_of_orders","recency_days","purchase","zip_code","recency_score_indep","frequency_score_indep","monetary_score_indep","rfm_score_indep","recency_score_seq","frequency_score_seq","monetary_score_seq","rfm_score_seq"
8916,74,1,278,0,22602,3,1,2,"312",3,1,5,"315"
8917,197,2,655,0,21403,1,2,3,"123",1,4,5,"145"
8918,873,21,68,1,20007,4,5,5,"455",4,5,2,"452"
8919,129,1,261,0,22181,3,1,3,"313",3,1,5,"315"
8920,765.9,13,607,0,20191,1,5,5,"155",1,5,5,"155"
8921,49,1,141,0,20902,4,1,1,"411",4,1,3,"413"
8922,167.95,7,115,0,20723,4,4,3,"443",4,3,1,"431"
8923,114.5,2,264,0,20175,3,2,2,"322",3,2,4,"324"
8924,727.5,23,88,0,23113,4,5,5,"455",4,5,1,"451"
8925,208,5,662,0,8055,1,3,3,"133",1,5,3,"153"
8926,39.5,3,49,0,8057,5,3,1,"531",5,2,1,"521"
8927,129,1,235,0,19087,3,1,3,"313",3,1,5,"315"
8928,249.5,6,39,0,22192,5,4,4,"544",5,2,4,"524"
8929,256.45,7,52,0,21146,5,4,4,"544",5,3,2,"532"
8930,89,3,109,0,21204,4,3,2,"432",4,2,1,"421"
8931,44,1,646,0,20187,1,1,1,"111",1,2,3,"123"
8932,56.9,3,432,0,20147,2,3,1,"231",2,3,1,"231"
8933,310,10,204,0,21044,4,4,4,"444",4,4,1,"441"
8934,210.75,8,261,1,8244,3,4,3,"343",3,4,2,"342"
8935,120,4,276,0,8873,3,3,3,"333",3,3,2,"332"
8936,99,1,553,0,20895,2,1,2,"212",2,1,5,"215"
8937,112,3,267,0,18940,3,3,2,"332",3,3,2,"332"
8938,110,3,281,0,8021,2,3,2,"232",2,3,3,"233"
8939,850.6,19,172,0,19067,4,5,5,"455",4,5,2,"452"
8940,501.95,11,88,0,8648,4,4,4,"444",4,4,2,"442"
8941,147.85,5,47,1,8816,5,3,3,"533",5,2,2,"522"
8942,1602.8,34,268,0,21403,3,5,5,"355",3,5,5,"355"
8943,59,1,770,0,21403,1,1,2,"112",1,2,4,"124"
8944,38,2,262,1,21701,3,2,1,"321",3,2,1,"321"
8945,632.5,11,268,0,20141,3,4,5,"345",3,5,3,"353"
8946,384.9,8,446,1,22101,2,4,4,"244",2,5,2,"252"
8947,94.85,3,761,0,22911,1,3,2,"132",1,4,3,"143"
8948,492,11,30,1,21701,5,4,4,"544",5,3,4,"534"
8949,75.95,3,20,0,8054,5,3,2,"532",5,2,1,"521"
8950,1269.45,30,68,1,20110,4,5,5,"455",4,5,3,"453"
8951,543.75,13,73,1,21015,4,5,5,"455",4,4,3,"443"
8952,166.5,8,628,0,19002,1,4,3,"143",1,5,2,"152"
8953,1166.5,26,230,0,21136,3,5,5,"355",3,5,5,"355"
8954,551.4,11,270,0,20783,3,4,5,"345",3,5,2,"352"
8955,63.5,2,271,0,8873,3,2,2,"322",3,2,2,"322"
8956,32,1,69,0,20852,4,1,1,"411",4,1,2,"412"
8957,24,1,85,1,20155,4,1,1,"411",4,1,1,"411"
8958,122,4,221,0,22206,3,3,3,"333",3,3,2,"332"
8959,39,1,74,1,22182,4,1,1,"411",4,1,2,"412"
8960,389.15,10,239,0,8106,3,4,4,"344",3,5,1,"351"
8961,169,1,973,0,22310,1,1,3,"113",1,2,5,"125"
8962,184,4,281,0,19446,2,3,3,"233",2,4,2,"242"
8963,29,1,233,0,22701,3,1,1,"311",3,1,2,"312"
8964,26,1,361,0,21030,2,1,1,"211",2,1,2,"212"
8965,83,2,269,0,22015,3,2,2,"322",3,2,3,"323"
8966,34,2,23,0,21093,5,2,1,"521",5,1,2,"512"
8967,49.95,1,726,0,21042,1,1,1,"111",1,2,4,"124"
8968,154,3,265,0,19087,3,3,3,"333",3,3,3,"333"
8969,19,1,752,0,19053,1,1,1,"111",1,2,1,"121"
8970,55,2,262,0,22204,3,2,1,"321",3,2,1,"321"
8971,22,1,761,0,20906,1,1,1,"111",1,2,1,"121"
8972,36,1,52,1,21046,5,1,1,"511",5,1,2,"512"
8973,199.95,4,538,0,22304,2,3,3,"233",2,4,3,"243"
8974,244,7,73,0,20895,4,4,4,"444",4,3,2,"432"
8975,39.5,1,375,0,8318,2,1,1,"211",2,1,3,"213"
8976,960.2,23,263,0,22039,3,5,5,"355",3,5,4,"354"
8977,51,2,54,0,20770,5,2,1,"521",5,1,3,"513"
8978,1158,28,84,0,20120,4,5,5,"455",4,5,3,"453"
8979,538.5,13,114,0,21403,4,5,5,"455",4,4,3,"443"
8980,26,1,725,0,19006,1,1,1,"111",1,2,2,"122"
8981,778.5,18,279,1,8205,2,5,5,"255",2,5,5,"255"
8982,192,4,691,0,8234,1,3,3,"133",1,5,3,"153"
8983,353,9,512,0,8721,2,4,4,"244",2,5,2,"252"
8984,25,1,469,0,19083,2,1,1,"211",2,1,1,"211"
8985,49,1,699,0,21771,1,1,1,"111",1,2,4,"124"
8986,157.65,8,87,0,21074,4,4,3,"443",4,3,1,"431"
8987,304,5,133,0,22079,4,3,4,"434",4,2,5,"425"
8988,662.7,17,55,0,22202,5,5,5,"555",5,4,2,"542"
8989,265.45,10,37,0,21286,5,4,4,"544",5,3,2,"532"
8990,88,2,196,1,20901,4,2,2,"422",4,1,4,"414"
8991,316.4,10,227,0,19067,3,4,4,"344",3,5,1,"351"
8992,497,10,267,0,23229,3,4,4,"344",3,5,2,"352"
8993,79,1,645,0,8244,1,1,2,"112",1,2,5,"125"
8994,100,1,672,0,20744,1,1,2,"112",1,2,5,"125"
8995,95.95,2,284,0,22003,2,2,2,"222",2,2,4,"224"
8996,49.85,3,68,0,19114,4,3,1,"431",4,2,1,"421"
8997,49,1,587,0,20782,1,1,1,"111",1,2,4,"124"
8998,449.95,8,166,0,20874,4,4,4,"444",4,3,5,"435"
8999,176.85,7,791,0,20155,1,4,3,"143",1,5,2,"152"
9000,636.9,15,445,0,22066,2,5,5,"255",2,5,4,"254"
9001,164,2,797,0,8108,1,2,3,"123",1,4,5,"145"
9002,112,3,294,0,20151,2,3,2,"232",2,3,3,"233"
9003,39.5,2,393,0,19128,2,2,1,"221",2,2,2,"222"
9004,545,10,268,0,8057,3,4,5,"345",3,5,2,"352"
9005,747.45,20,7,0,22911,5,5,5,"555",5,4,3,"543"
9006,243.2,11,622,0,21042,1,4,4,"144",1,5,3,"153"
9007,78,2,210,1,8090,3,2,2,"322",3,2,3,"323"
9008,236,6,179,0,8619,4,4,3,"443",4,3,2,"432"
9009,139,3,297,0,8075,2,3,3,"233",2,3,3,"233"
9010,133,2,758,1,22079,1,2,3,"123",1,4,4,"144"
9011,319.75,13,173,0,21771,4,5,4,"454",4,4,1,"441"
9012,144,6,327,1,8033,2,4,3,"243",2,4,1,"241"
9013,36,1,104,0,8731,4,1,1,"411",4,1,2,"412"
9014,844.65,22,2,0,8062,5,5,5,"555",5,4,4,"544"
9015,227,7,281,0,21030,2,4,3,"243",2,4,3,"243"
9016,402.5,10,69,0,8742,4,4,4,"444",4,4,1,"441"
9017,41.5,2,671,0,20910,1,2,1,"121",1,4,1,"141"
9018,110,4,205,0,21236,4,3,2,"432",4,2,2,"422"
9019,321,4,14,0,22192,5,3,4,"534",5,2,5,"525"
9020,95,3,265,0,22066,3,3,2,"332",3,3,1,"331"
9021,200.35,7,378,0,20110,2,4,3,"243",2,4,3,"243"
9022,601.45,18,468,0,18940,2,5,5,"255",2,5,4,"254"
9023,644.25,26,2,1,8052,5,5,5,"555",5,5,1,"551"
9024,2227.9,29,65,0,21701,5,5,5,"555",5,5,4,"554"
9025,79,1,629,0,21030,1,1,2,"112",1,2,5,"125"
9026,672.25,51,36,0,20723,5,5,5,"555",5,5,1,"551"
9027,75.5,3,410,0,21771,2,3,2,"232",2,3,1,"231"
9028,15,1,45,0,19124,5,1,1,"511",5,1,1,"511"
9029,58,2,143,0,23113,4,2,2,"422",4,1,3,"413"
9030,215.95,9,269,1,19046,3,4,3,"343",3,4,2,"342"
9031,660.9,17,270,0,21209,3,5,5,"355",3,5,3,"353"
9032,191.9,7,46,0,21234,5,4,3,"543",5,3,1,"531"
9033,34,2,619,0,20112,1,2,1,"121",1,4,1,"141"
9034,29,1,295,1,21093,2,1,1,"211",2,1,2,"212"
9035,1002.5,7,285,1,20187,2,4,5,"245",2,4,5,"245"
9036,24,1,297,0,22015,2,1,1,"211",2,1,1,"211"
9037,479.24,8,366,0,20817,2,4,4,"244",2,5,3,"253"
9038,39.5,1,638,0,20850,1,1,1,"111",1,2,3,"123"
9039,255.9,3,430,0,19002,2,3,4,"234",2,3,5,"235"
9040,99,1,317,0,22602,2,1,2,"212",2,1,5,"215"
9041,126.95,4,763,0,8302,1,3,3,"133",1,5,1,"151"
9042,59,1,640,0,20850,1,1,2,"112",1,2,4,"124"
9043,52.65,4,114,0,20705,4,3,1,"431",4,2,1,"421"
9044,475,4,214,0,21234,3,3,4,"334",3,3,5,"335"
9045,274.9,3,18,0,22193,5,3,4,"534",5,2,5,"525"
9046,538,5,289,0,20191,2,3,5,"235",2,4,5,"245"
9047,1778.15,48,79,1,21228,4,5,5,"455",4,5,5,"455"
9048,503.5,12,19,0,22901,5,5,4,"554",5,3,4,"534"
9049,595.35,19,62,0,8318,5,5,5,"555",5,4,2,"542"
9050,45,1,225,0,20181,3,1,1,"311",3,1,3,"313"
9051,369.5,11,314,0,8062,2,4,4,"244",2,5,2,"252"
9052,110,3,622,0,19006,1,3,2,"132",1,4,3,"143"
9053,56,1,336,0,21158,2,1,1,"211",2,1,4,"214"
9054,59,1,179,1,20902,4,1,2,"412",4,1,3,"413"
9055,80.45,3,80,1,21042,4,3,2,"432",4,2,1,"421"
9056,536.45,13,625,0,20175,1,5,5,"155",1,5,5,"155"
9057,236.5,4,2,0,20815,5,3,3,"533",5,2,4,"524"
9058,457,9,298,0,8088,2,4,4,"244",2,5,3,"253"
9059,185.8,6,420,0,18901,2,4,3,"243",2,4,2,"242"
9060,246,8,626,0,21286,1,4,4,"144",1,5,3,"153"
9061,899.45,12,258,0,21701,3,5,5,"355",3,5,4,"354"
9062,2142.5,29,210,1,8053,3,5,5,"355",3,5,5,"355"
9063,558,7,264,0,21014,3,4,5,"345",3,4,5,"345"
9064,3227,50,49,1,22601,5,5,5,"555",5,5,5,"555"
9065,553.24,22,2,0,22205,5,5,5,"555",5,4,2,"542"
9066,507.4,12,313,0,22032,2,5,4,"254",2,5,3,"253"
9067,59,2,658,0,8723,1,2,2,"122",1,4,1,"141"
9068,29,1,915,0,22150,1,1,1,"111",1,2,2,"122"
9069,76.5,3,342,0,8302,2,3,2,"232",2,3,1,"231"
9070,278,2,259,0,8302,3,2,4,"324",3,2,5,"325"
9071,269.8,7,484,0,22202,2,4,4,"244",2,4,4,"244"
9072,435,5,356,0,8505,2,3,4,"234",2,4,5,"245"
9073,263.4,9,58,0,22003,5,4,4,"544",5,3,2,"532"
9074,39,1,634,0,21146,1,1,1,"111",1,2,3,"123"
9075,323.95,3,296,0,21060,2,3,4,"234",2,3,5,"235"
9076,39.5,1,778,0,8057,1,1,1,"111",1,2,3,"123"
9077,291.85,5,63,0,19083,5,3,4,"534",5,2,5,"525"
9078,59,1,360,0,8753,2,1,2,"212",2,1,4,"214"
9079,25,1,550,0,20008,2,1,1,"211",2,1,1,"211"
9080,136.5,4,635,0,21146,1,3,3,"133",1,5,1,"151"
9081,139,4,633,0,20814,1,3,3,"133",1,5,1,"151"
9082,148.95,3,285,0,20720,2,3,3,"233",2,3,4,"234"
9083,946,22,99,0,8753,4,5,5,"455",4,5,2,"452"
9084,79,3,28,0,22601,5,3,2,"532",5,2,1,"521"
9085,39.5,1,715,0,19010,1,1,1,"111",1,2,3,"123"
9086,328.95,5,128,1,22310,4,3,4,"434",4,2,5,"425"
9087,1747.75,34,65,0,8015,5,5,5,"555",5,5,4,"554"
9088,1441.3,33,106,1,22026,4,5,5,"455",4,5,4,"454"
9089,1144,50,53,0,19087,5,5,5,"555",5,5,2,"552"
9090,121,3,255,0,21030,3,3,3,"333",3,3,2,"332"
9091,547,8,279,0,19119,2,4,5,"245",2,5,4,"254"
9092,121.95,2,572,0,21108,2,2,3,"223",2,2,5,"225"
9093,103.5,3,300,0,21784,2,3,2,"232",2,3,2,"232"
9094,19.95,1,223,0,8053,3,1,1,"311",3,1,1,"311"
9095,231,6,268,0,19446,3,4,3,"343",3,4,2,"342"
9096,41,2,465,0,8003,2,2,1,"221",2,2,2,"222"
9097,4662.8,98,5,1,22207,5,5,5,"555",5,5,5,"555"
9098,67.5,2,887,0,21209,1,2,2,"122",1,4,1,"141"
9099,49,1,278,0,21042,3,1,1,"311",3,1,4,"314"
9100,104.4,4,259,0,20850,3,3,2,"332",3,3,1,"331"
9101,1211.45,28,26,0,22204,5,5,5,"555",5,5,2,"552"
9102,64,1,52,0,8505,5,1,2,"512",5,1,3,"513"
9103,32,1,406,0,8742,2,1,1,"211",2,1,2,"212"
9104,19,1,269,0,20874,3,1,1,"311",3,1,1,"311"
9105,89,4,90,0,20854,4,3,2,"432",4,2,1,"421"
9106,69,1,122,0,19067,4,1,2,"412",4,1,4,"414"
9107,235.45,7,635,0,8005,1,4,3,"143",1,5,3,"153"
9108,351,10,80,1,21029,4,4,4,"444",4,4,1,"441"
9109,88.5,1,140,0,8210,4,1,2,"412",4,1,4,"414"
9110,947,20,5,1,20190,5,5,5,"555",5,4,4,"544"
9111,34,1,276,0,8226,3,1,1,"311",3,1,2,"312"
9112,1335.9,25,22,1,21048,5,5,5,"555",5,4,5,"545"
9113,68,1,790,0,24060,1,1,2,"112",1,2,4,"124"
9114,142.5,5,441,0,22206,2,3,3,"233",2,4,1,"241"
9115,143,4,29,1,21014,5,3,3,"533",5,2,2,"522"
9116,39.5,2,34,0,21157,5,2,1,"521",5,1,2,"512"
9117,111.5,5,26,0,8054,5,3,2,"532",5,2,1,"521"
9118,109,3,591,1,22193,1,3,2,"132",1,4,3,"143"
9119,172.9,6,263,0,20878,3,4,3,"343",3,4,1,"341"
9120,22.95,1,433,0,20164,2,1,1,"211",2,1,1,"211"
9121,39,1,263,0,22039,3,1,1,"311",3,1,3,"313"
9122,694.65,16,170,0,22124,4,5,5,"455",4,4,4,"444"
9123,361.5,4,334,1,19027,2,3,4,"234",2,4,5,"245"
9124,312.4,6,431,0,21144,2,4,4,"244",2,4,4,"244"
9125,377.95,6,595,0,22193,1,4,4,"144",1,5,4,"154"
9126,427.95,10,54,0,22701,5,4,4,"544",5,3,4,"534"
9127,59,2,328,0,8098,2,2,2,"222",2,2,3,"223"
9128,797.75,32,71,0,20740,4,5,5,"455",4,5,1,"451"
9129,237.9,6,50,0,19067,5,4,3,"543",5,2,4,"524"
9130,425.5,7,264,0,20854,3,4,4,"344",3,4,5,"345"
9131,177,5,268,0,20707,3,3,3,"333",3,4,1,"341"
9132,50,1,825,0,20816,1,1,1,"111",1,2,4,"124"
9133,865.15,28,222,0,20147,3,5,5,"355",3,5,4,"354"
9134,118.9,3,639,0,19038,1,3,2,"132",1,4,4,"144"
9135,876.55,18,131,0,20850,4,5,5,"455",4,4,5,"445"
9136,284,7,48,0,20816,5,4,4,"544",5,3,2,"532"
9137,347.8,9,120,0,21012,4,4,4,"444",4,3,4,"434"
9138,88.5,2,304,0,20015,2,2,2,"222",2,2,4,"224"
9139,141.5,3,273,0,20191,3,3,3,"333",3,3,3,"333"
9140,29,1,206,0,22030,4,1,1,"411",4,1,2,"412"
9141,354.95,10,175,0,22032,4,4,4,"444",4,4,1,"441"
9142,219,4,302,0,22066,2,3,3,"233",2,4,3,"243"
9143,505.95,11,256,0,21046,3,4,4,"344",3,5,2,"352"
9144,89,1,294,0,8221,2,1,2,"212",2,2,4,"224"
9145,74,1,682,0,20904,1,1,2,"112",1,2,5,"125"
9146,93.9,3,432,0,18940,2,3,2,"232",2,3,2,"232"
9147,18,1,252,0,20155,3,1,1,"311",3,1,1,"311"
9148,84,3,586,0,20878,1,3,2,"132",1,4,2,"142"
9149,736.75,11,115,0,21208,4,4,5,"445",4,4,4,"444"
9150,701.2,26,75,0,21403,4,5,5,"455",4,5,1,"451"
9151,245,5,5,0,8873,5,3,4,"534",5,2,4,"524"
9152,963.7,24,1,1,21074,5,5,5,"555",5,4,4,"544"
9153,955,11,284,0,20816,2,4,5,"245",2,5,5,"255"
9154,78.5,2,47,1,22901,5,2,2,"522",5,1,4,"514"
9155,196.45,4,410,0,22033,2,3,3,"233",2,4,3,"243"
9156,98,3,289,0,8690,2,3,2,"232",2,3,2,"232"
9157,1256.7,34,230,0,22124,3,5,5,"355",3,5,5,"355"
9158,42,2,963,0,7728,1,2,1,"121",1,4,1,"141"
9159,288.85,4,219,0,8520,3,3,4,"334",3,3,5,"335"
9160,399,9,266,0,21014,3,4,4,"344",3,4,5,"345"
9161,1475.55,29,380,0,21208,2,5,5,"255",2,5,5,"255"
9162,476.6,13,10,1,21403,5,5,4,"554",5,3,4,"534"
9163,239.85,12,176,0,20171,4,5,4,"454",4,4,1,"441"
9164,1565.45,43,61,1,21234,5,5,5,"555",5,5,3,"553"
9165,128.9,3,254,0,21230,3,3,3,"333",3,3,2,"332"
9166,197,5,516,0,19128,2,3,3,"233",2,4,3,"243"
9167,219.5,6,262,0,21163,3,4,3,"343",3,4,2,"342"
9168,104,2,817,0,22207,1,2,2,"122",1,4,3,"143"
9169,97.85,5,40,0,21210,5,3,2,"532",5,2,1,"521"
9170,244.5,4,297,0,21158,2,3,4,"234",2,4,4,"244"
9171,274,7,151,0,8033,4,4,4,"444",4,3,2,"432"
9172,49,1,257,1,8759,3,1,1,"311",3,1,4,"314"
9173,49.5,1,661,0,22032,1,1,1,"111",1,2,4,"124"
9174,310.7,11,17,1,22554,5,4,4,"544",5,3,2,"532"
9175,267,4,656,0,8757,1,3,4,"134",1,5,4,"154"
9176,1069.5,20,54,1,21230,5,5,5,"555",5,4,5,"545"
9177,69,1,701,0,18940,1,1,2,"112",1,2,5,"125"
9178,29,1,278,0,21286,3,1,1,"311",3,1,2,"312"
9179,121,3,283,0,8742,2,3,3,"233",2,3,3,"233"
9180,25,1,777,0,8527,1,1,1,"111",1,2,2,"122"
9181,2250.3,62,71,1,21044,4,5,5,"455",4,5,5,"455"
9182,548.5,14,185,0,21403,4,5,5,"455",4,4,3,"443"
9183,654.9,25,265,0,22911,3,5,5,"355",3,5,3,"353"
9184,551.5,12,319,1,22911,2,5,5,"255",2,5,4,"254"
9185,49,1,642,1,8226,1,1,1,"111",1,2,4,"124"
9186,167.5,4,327,0,8648,2,3,3,"233",2,4,2,"242"
9187,233,5,19,0,18901,5,3,3,"533",5,2,4,"524"
9188,213,6,72,0,22314,4,4,3,"443",4,3,1,"431"
9189,45,1,271,0,20112,3,1,1,"311",3,1,3,"313"
9190,217,4,302,0,8031,2,3,3,"233",2,4,3,"243"
9191,174,4,448,1,8742,2,3,3,"233",2,4,2,"242"
9192,328,11,39,0,23229,5,4,4,"544",5,3,3,"533"
9193,740.4,23,249,1,21015,3,5,5,"355",3,5,4,"354"
9194,160,4,373,1,20723,2,3,3,"233",2,4,2,"242"
9195,587.5,8,6,0,20194,5,4,5,"545",5,3,5,"535"
9196,44,1,314,0,20705,2,1,1,"211",2,2,2,"222"
9197,713.8,22,194,0,21286,4,5,5,"455",4,5,1,"451"
9198,59,1,566,1,22201,2,1,2,"212",2,2,3,"223"
9199,85,2,513,0,8759,2,2,2,"222",2,2,4,"224"
9200,834.25,22,4,1,8055,5,5,5,"555",5,4,4,"544"
9201,1142.85,29,148,0,21784,4,5,5,"455",4,5,3,"453"
9202,89.5,2,227,0,20171,3,2,2,"322",3,2,3,"323"
9203,309.45,11,264,0,22315,3,4,4,"344",3,5,1,"351"
9204,104,3,657,0,8534,1,3,2,"132",1,4,3,"143"
9205,49.5,1,648,0,22101,1,1,1,"111",1,2,4,"124"
9206,30,1,26,0,20854,5,1,1,"511",5,1,1,"511"
9207,341,7,644,1,21146,1,4,4,"144",1,5,4,"154"
9208,72,1,109,0,22032,4,1,2,"412",4,1,4,"414"
9209,637,9,652,0,18940,1,4,5,"145",1,5,5,"155"
9210,37,1,237,0,22193,3,1,1,"311",3,1,2,"312"
9211,227,4,296,1,8057,2,3,3,"233",2,4,3,"243"
9212,390,13,198,0,8215,4,5,4,"454",4,4,1,"441"
9213,78.95,2,542,0,20878,2,2,2,"222",2,2,4,"224"
9214,42.5,1,745,0,8724,1,1,1,"111",1,2,3,"123"
9215,126,5,2,0,20777,5,3,3,"533",5,2,2,"522"
9216,546.95,8,70,0,22046,4,4,5,"445",4,3,5,"435"
9217,483,13,298,0,19115,2,5,4,"254",2,5,3,"253"
9218,478.45,8,60,0,22102,5,4,4,"544",5,3,4,"534"
9219,149.9,5,464,1,20109,2,3,3,"233",2,4,1,"241"
9220,24,1,342,0,19067,2,1,1,"211",2,2,1,"221"
9221,177.15,9,380,0,22601,2,4,3,"243",2,5,1,"251"
9222,533,6,185,1,19087,4,4,5,"445",4,3,5,"435"
9223,89,1,270,0,22033,3,1,2,"312",3,1,5,"315"
9224,215.4,9,85,0,22903,4,4,3,"443",4,3,1,"431"
9225,1364.4,27,65,0,8360,5,5,5,"555",5,5,3,"553"
9226,2047.85,16,99,0,20814,4,5,5,"455",4,4,5,"445"
9227,69,1,897,1,21210,1,1,2,"112",1,2,5,"125"
9228,123.99,7,93,0,8648,4,4,3,"443",4,3,1,"431"
9229,197,3,269,0,22901,3,3,3,"333",3,3,4,"334"
9230,115.5,4,300,0,19114,2,3,2,"232",2,4,1,"241"
9231,257.5,7,260,1,18901,3,4,4,"344",3,4,2,"342"
9232,29.5,1,614,0,8005,1,1,1,"111",1,2,2,"122"
9233,336,6,280,0,8302,2,4,4,"244",2,4,5,"245"
9234,99.5,2,826,0,20171,1,2,2,"122",1,4,3,"143"
9235,74.5,2,143,0,21227,4,2,2,"422",4,1,4,"414"
9236,65.9,3,9,0,22309,5,3,2,"532",5,2,1,"521"
9237,70,3,388,0,8520,2,3,2,"232",2,3,1,"231"
9238,366,8,269,0,22407,3,4,4,"344",3,4,4,"344"
9239,271.2,11,266,0,18901,3,4,4,"344",3,5,1,"351"
9240,1224,18,609,0,22192,1,5,5,"155",1,5,5,"155"
9241,614.85,19,138,0,22066,4,5,5,"455",4,5,1,"451"
9242,621.35,13,13,1,8043,5,5,5,"555",5,3,5,"535"
9243,89,5,38,0,21074,5,3,2,"532",5,2,1,"521"
9244,39.5,2,29,0,21771,5,2,1,"521",5,1,2,"512"
9245,394,5,212,0,21208,3,3,4,"334",3,4,5,"345"
9246,103,2,620,0,21230,1,2,2,"122",1,4,3,"143"
9247,199,6,282,0,24060,2,4,3,"243",2,4,3,"243"
9248,1790.67,71,26,1,20112,5,5,5,"555",5,5,4,"554"
9249,268,4,92,0,8077,4,3,4,"434",4,2,5,"425"
9250,224,8,75,0,21037,4,4,3,"443",4,3,1,"431"
9251,194.95,5,37,1,8012,5,3,3,"533",5,2,3,"523"
9252,497.75,13,57,1,22003,5,5,4,"554",5,3,4,"534"
9253,664.85,14,264,0,19119,3,5,5,"355",3,5,3,"353"
9254,137,2,230,0,20008,3,2,3,"323",3,2,4,"324"
9255,34,1,333,1,22031,2,1,1,"211",2,2,1,"221"
9256,250,6,111,0,8071,4,4,4,"444",4,3,2,"432"
9257,109.9,3,226,0,19004,3,3,2,"332",3,3,2,"332"
9258,638,10,258,1,22030,3,4,5,"345",3,5,3,"353"
9259,146.85,4,190,0,8055,4,3,3,"433",4,2,3,"423"
9260,132.5,2,949,0,21236,1,2,3,"123",1,4,4,"144"
9261,484.85,9,31,0,21035,5,4,4,"544",5,3,4,"534"
9262,229,1,33,0,20850,5,1,3,"513",5,1,5,"515"
9263,84,2,642,0,8534,1,2,2,"122",1,4,2,"142"
9264,7,1,893,0,22304,1,1,1,"111",1,2,1,"121"
9265,611.45,14,20,0,22207,5,5,5,"555",5,4,2,"542"
9266,58.95,2,350,0,8234,2,2,2,"222",2,2,2,"222"
9267,793,13,262,0,19067,3,5,5,"355",3,5,4,"354"
9268,187,3,237,0,8550,3,3,3,"333",3,3,4,"334"
9269,663.9,14,185,1,20187,4,5,5,"455",4,4,4,"444"
9270,470,16,238,1,21090,3,5,4,"354",3,5,2,"352"
9271,236,4,235,0,21212,3,3,3,"333",3,3,5,"335"
9272,25,1,256,0,20164,3,1,1,"311",3,1,1,"311"
9273,955,10,243,0,22207,3,4,5,"345",3,5,4,"354"
9274,39,2,642,0,19087,1,2,1,"121",1,4,1,"141"
9275,49,1,626,0,22405,1,1,1,"111",1,2,4,"124"
9276,209,5,378,0,22407,2,3,3,"233",2,4,3,"243"
9277,56.95,2,287,0,20036,2,2,1,"221",2,2,2,"222"
9278,358.5,8,256,0,20904,3,4,4,"344",3,4,4,"344"
9279,53,2,762,0,20136,1,2,1,"121",1,4,1,"141"
9280,94.85,3,433,0,21093,2,3,2,"232",2,3,2,"232"
9281,90.5,2,106,0,20171,4,2,2,"422",4,1,4,"414"
9282,88,2,202,0,21212,4,2,2,"422",4,1,4,"414"
9283,39,1,270,0,21234,3,1,1,"311",3,1,3,"313"
9284,88.5,3,6,1,20866,5,3,2,"532",5,2,1,"521"
9285,34.95,1,968,0,21209,1,1,1,"111",1,2,2,"122"
9286,101.9,4,216,0,20817,3,3,2,"332",3,3,1,"331"
9287,58.5,2,11,1,21061,5,2,2,"522",5,1,3,"513"
9288,1268.5,32,273,1,8873,3,5,5,"355",3,5,5,"355"
9289,132.9,5,10,0,8721,5,3,3,"533",5,2,2,"522"
9290,225,7,725,0,21044,1,4,3,"143",1,5,3,"153"
9291,46.9,3,371,0,8055,2,3,1,"231",2,3,1,"231"
9292,592.35,26,25,0,20818,5,5,5,"555",5,5,1,"551"
9293,371.5,9,332,0,8721,2,4,4,"244",2,5,2,"252"
9294,48,1,695,0,22310,1,1,1,"111",1,2,4,"124"
9295,446.95,14,11,0,19004,5,5,4,"554",5,4,1,"541"
9296,241.9,9,45,0,8053,5,4,4,"544",5,3,1,"531"
9297,30.95,3,96,0,20120,4,3,1,"431",4,2,1,"421"
9298,109,1,443,0,22046,2,1,2,"212",2,2,4,"224"
9299,90,3,312,0,21029,2,3,2,"232",2,3,2,"232"
9300,223.5,7,165,0,8057,4,4,3,"443",4,3,1,"431"
9301,644.95,10,275,0,23229,3,4,5,"345",3,5,3,"353"
9302,273,6,265,0,21234,3,4,4,"344",3,4,3,"343"
9303,442,10,211,0,22315,3,4,4,"344",3,5,2,"352"
9304,39,1,644,1,23229,1,1,1,"111",1,2,3,"123"
9305,91,2,625,0,22046,1,2,2,"122",1,4,3,"143"
9306,2881,64,26,1,20815,5,5,5,"555",5,5,5,"555"
9307,4146.35,123,18,1,22066,5,5,5,"555",5,5,5,"555"
9308,77,2,341,0,22044,2,2,2,"222",2,2,3,"223"
9309,546.95,11,11,0,8086,5,4,5,"545",5,3,5,"535"
9310,25.5,2,638,0,22031,1,2,1,"121",1,4,1,"141"
9311,408.55,15,492,0,20794,2,5,4,"254",2,5,2,"252"
9312,17,1,260,0,22015,3,1,1,"311",3,1,1,"311"
9313,830.45,13,244,0,20782,3,5,5,"355",3,5,4,"354"
9314,275,1,245,0,22191,3,1,4,"314",3,1,5,"315"
9315,655.45,16,57,1,22153,5,5,5,"555",5,4,2,"542"
9316,423,8,70,0,19046,4,4,4,"444",4,3,4,"434"
9317,899.95,14,241,1,20009,3,5,5,"355",3,5,4,"354"
9318,440.5,15,268,0,22041,3,5,4,"354",3,5,2,"352"
9319,158.5,4,203,1,21210,4,3,3,"433",4,2,3,"423"
9320,768,18,153,0,20853,4,5,5,"455",4,4,4,"444"
9321,3942.9,78,7,0,20181,5,5,5,"555",5,5,5,"555"
9322,98,3,83,0,20176,4,3,2,"432",4,2,1,"421"
