"day","date","quantity","price","revenue","digital_ad","digital_search","print","tv","ln_quantity","ln_price","ln_digital_ad","ln_digital_search","ln_print","ln_tv","lln_quantity","weekdays","ln_digital","pred_quantity"
384,"2019-01-19",74,344.78,25513.72,768,1545,251,5427,4.30406509320417,5.84290653246683,6.64378973314767,7.34277918933185,5.52942908751142,8.5991417740634,4.15888308335967,"Saturday",7.74630066223144,71.8038288553882
385,"2019-01-20",58,348.55,20215.9,888,1497,251,8689,4.06044301054642,5.85378169193241,6.78897174299217,7.31121838441963,5.52942908751142,9.06981313683921,4.30406509320417,"Sunday",7.77695440332244,58.0699066214062
386,"2019-01-21",55,341.78,18797.9,734,1684,251,11934,4.00733318523247,5.83416725521876,6.59850902861452,7.42892719480227,5.52942908751142,9.38714674808203,4.06044301054642,"Monday",7.79069603117474,68.3355862332309
387,"2019-01-22",70,341.21,23884.7,830,1746,251,9639,4.24849524204936,5.83249812351161,6.72142570079064,7.46508273639955,5.52942908751142,9.17357264778397,4.00733318523247,"Tuesday",7.85399308722424,75.5000693702127
388,"2019-01-23",65,341.87,22221.55,599,1794,251,9601,4.17438726989564,5.83443054784078,6.39526159811545,7.49220304261874,5.52942908751142,9.16962253869762,4.24849524204936,"Wednesday",7.78030308790837,69.8157674413039
389,"2019-01-24",61,353.96,21591.56,816,1747,251,7098,4.11087386417331,5.86918391239915,6.70441435496411,7.46565531013406,5.52942908751142,8.86756833320644,4.17438726989564,"Thursday",7.84893372636407,65.5254991047202
390,"2019-01-25",59,343.07,20241.13,850,1671,251,6717,4.07753744390572,5.83793450797677,6.74523634948436,7.42117752859539,5.52942908751142,8.81239690526686,4.11087386417331,"Friday",7.83241092718792,63.3459816250997
391,"2019-01-26",62,353.04,21888.48,891,1572,251,7472,4.12713438504509,5.86658136496129,6.79234442747081,7.36010397298915,5.52942908751142,8.91891797990868,4.07753744390572,"Saturday",7.80913539812054,68.2054727152146
392,"2019-01-27",56,346.63,19411.28,833,1570,251,14175,4.02535169073515,5.84825792864258,6.72503364216684,7.35883089834235,5.52942908751142,9.55923512859595,4.12713438504509,"Sunday",7.78447323573647,52.4769079884142
393,"2019-01-28",64,339.3,21715.2,879,1750,251,17485,4.15888308335967,5.82688467179018,6.77878489768518,7.46737106691756,5.52942908751142,9.76909864949748,4.02535169073515,"Monday",7.87435882472988,68.6151987158306
394,"2019-01-29",77,345.77,26624.29,813,1826,251,6245,4.34380542185368,5.84577381413581,6.70073110954781,7.50988306115491,5.52942908751142,8.73953642255968,4.15888308335967,"Tuesday",7.87815533650332,82.1249746994082
395,"2019-01-30",79,351.22,27746.38,1053,1775,251,4170,4.36944785246702,5.86141280774771,6.95939851213398,7.48155570190952,5.52942908751142,8.33567131479285,4.34380542185368,"Wednesday",7.94732502701646,71.9959231608254
396,"2019-01-31",77,357.18,27502.86,596,1685,251,5293,4.34380542185368,5.87823985639335,6.39024066706535,7.42952084278646,5.52942908751142,8.57414047185799,4.36944785246702,"Thursday",7.73236922228439,73.2367606867527
397,"2019-02-01",84,358.82,30140.88,1937,1608,251,5673,4.43081679884331,5.88282086999124,7.568895663407,7.38274644973891,5.52942908751142,8.64347335732657,4.34380542185368,"Friday",8.17329343896623,74.8271834619343
398,"2019-02-02",130,340.13,44216.9,2661,1357,220,5438,4.86753445045558,5.82932789747313,7.88645727097769,7.21303165983487,5.39816270151775,8.60116662519242,4.43081679884331,"Saturday",8.29853954537488,92.2870947299425
399,"2019-02-03",105,339.47,35644.35,3647,1198,220,17655,4.65396035015752,5.82738557785131,8.20166019080868,7.08840877867539,5.39816270151775,9.77877430836249,4.86753445045558,"Sunday",8.48570252432487,97.2164629891808
400,"2019-02-04",108,330.8,35726.4,2330,1467,220,6288,4.68213122712422,5.80151396314954,7.75362354655975,7.29097477814298,5.39816270151775,8.74639833410904,4.65396035015752,"Monday",8.2419665602318,107.667327150183
401,"2019-02-05",124,329.05,40802.2,742,1649,220,2707,4.82028156560504,5.79620971490213,6.60934924316738,7.4079243225596,5.39816270151775,7.9035962896143,4.68213122712422,"Tuesday",7.77946696745832,116.951256045267
402,"2019-02-06",140,333.16,46642.4,2543,1587,220,4169,4.9416424226093,5.80862285506714,7.84109976542212,7.36960072052641,5.39816270151775,8.3354314778808,4.82028156560504,"Wednesday",8.32603268595508,107.860556039072
403,"2019-02-07",125,331.91,41488.75,8992,1598,220,3934,4.8283137373023,5.80486384782914,9.10409057213347,7.37650812632622,5.39816270151775,8.277411998949,4.9416424226093,"Thursday",9.26766543859545,130.587833827295
404,"2019-02-08",111,329.8,36607.8,5909,1611,220,4947,4.70953020131233,5.7984864101255,8.68423189134568,7.38461038317697,5.39816270151775,8.50653661122771,4.8283137373023,"Friday",8.92532141694389,118.062716341805
405,"2019-02-09",147,332.54,48883.38,3987,1452,220,5013,4.99043258677874,5.80676015361223,8.29079434738136,7.28069719538474,5.39816270151775,8.5197898172635,4.70953020131233,"Saturday",8.60135049942296,117.074514794662
406,"2019-02-10",108,336.22,36311.76,3761,1405,220,11820,4.68213122712422,5.81776570760491,8.23244015847034,7.24779258176785,5.39816270151775,9.37754829096009,4.99043258677874,"Sunday",8.54985397365579,105.472548589414
407,"2019-02-11",132,331.33,43735.56,12251,1585,220,12402,4.88280192258637,5.80311485757569,9.41336284529417,7.36833968631138,5.39816270151775,9.42561302890982,4.68213122712422,"Monday",9.53502917005706,127.674263067314
408,"2019-02-12",161,331.59,53385.99,9470,1616,220,3569,5.08140436498446,5.80389926599097,9.15588418618012,7.38770923908104,5.39816270151775,8.18004072349016,4.88280192258637,"Tuesday",9.31343832997975,157.111966936557
409,"2019-02-13",213,325.17,69261.21,5381,1891,220,2959,5.36129216570943,5.78434812249577,8.59062950948942,7.54486106865846,5.39816270151775,7.99260665240021,5.08140436498446,"Wednesday",8.89178663585731,136.91807184398
410,"2019-02-14",251,325.57,81718.07,5341,1837,220,2931,5.52545293913178,5.78557749229132,8.58316818033977,7.51588908521513,5.39816270151775,7.98309894071089,5.36129216570943,"Thursday",8.87877607170755,170.00525999104
411,"2019-02-15",251,324.28,81394.28,2149,1803,220,4634,5.52545293913178,5.78160734011951,7.67275789664251,7.49720722320332,5.39816270151775,8.44117570499232,5.52545293913178,"Friday",8.28197705886776,185.049130239709
412,"2019-02-16",194,316.67,61433.98,6257,1776,220,4169,5.26785815906333,5.75786022218687,8.74145611599836,7.48211892355212,5.39816270151775,8.3354314778808,5.52545293913178,"Saturday",8.99131333617381,222.761901914018
413,"2019-02-17",168,315.27,52965.36,2782,1717,220,13347,5.12396397940326,5.75342941454561,7.93092537248339,7.44833386089748,5.39816270151775,9.49904691947415,5.26785815906333,"Sunday",8.41161042884117,132.595530150371
414,"2019-02-18",211,314.92,66448.12,3393,1861,220,13444,5.35185813347607,5.75231863831627,8.12946976478423,7.52886925664225,5.39816270151775,9.506288188845,5.12396397940326,"Monday",8.56674497024549,165.746719222339
415,"2019-02-19",336,311.07,104519.52,2105,2080,220,4176,5.8171111599632,5.7400179672383,7.65207074611648,7.64012317269536,5.39816270151775,8.33710912956247,5.35185813347607,"Tuesday",8.33926198292358,210.159192614746
416,"2019-02-20",171,315.87,54013.77,3515,2040,220,6191,5.14166355650266,5.75533073653678,8.16479480424477,7.62070508683826,5.39816270151775,8.73085190351923,5.8171111599632,"Wednesday",8.62245370207373,238.642792687434
417,"2019-02-21",155,316.53,49062.15,1396,2093,220,6681,5.04342511691925,5.75741802382211,7.24136628332232,7.646353722446,5.39816270151775,8.80702295592548,5.14166355650266,"Thursday",8.15737044118677,143.205903981098
418,"2019-02-22",79,334.53,26427.87,1224,1976,220,5505,4.36944785246702,5.81272656164538,7.10987946307227,7.58882987830781,5.39816270151775,8.61341204915678,5.04342511691925,"Friday",8.07090608878782,126.979498395467
419,"2019-02-23",66,339.99,22439.34,1403,1814,220,7289,4.18965474202643,5.82891620541297,7.24636808010246,7.50328963067508,5.39816270151775,8.89412164138221,4.36944785246702,"Saturday",8.07620452723903,87.6844839910939
420,"2019-02-24",67,348.55,23352.85,1486,1830,220,11098,4.20469261939097,5.85378169193241,7.3038432252777,7.51207124583547,5.39816270151775,9.31452019088585,4.18965474202643,"Sunday",8.10651451625519,55.5339828521548
421,"2019-02-25",69,344.49,23769.81,1319,2000,220,10787,4.23410650459726,5.84206506245621,7.18462915271731,7.60090245954208,5.39816270151775,9.28609698437543,4.20469261939097,"Monday",8.10741881171997,77.0722669618397
422,"2019-02-26",82,341.67,28016.94,1291,2154,220,6150,4.40671924726425,5.83384535895437,7.16317239084664,7.67508185771633,5.39816270151775,8.72420736080056,4.23410650459726,"Tuesday",8.14467918344776,89.0503360118078
423,"2019-02-27",71,346.95,24633.45,1369,2121,220,5556,4.26267987704132,5.84918067734556,7.22183582528845,7.65964295456468,5.39816270151775,8.62263370387423,4.40671924726425,"Wednesday",8.15765701519647,78.0649566794643
424,"2019-02-28",81,348.55,28232.55,1511,2036,220,6359,4.39444915467244,5.85378169193241,7.32052696227274,7.61874237767041,5.39816270151775,8.75762641126741,4.26267987704132,"Thursday",8.17385745477362,71.9402566531231
425,"2019-03-01",85,349.12,29675.2,3931,1951,220,6417,4.44265125649032,5.85541570264471,8.27664912542186,7.57609734062311,5.39816270151775,8.76670599775052,4.39444915467244,"Friday",8.67965211911394,82.7392157906968
426,"2019-03-02",75,352.33,26424.75,1458,1731,158,6295,4.31748811353631,5.86456823641944,7.2848209125686,7.45645455517621,5.06890420222023,8.74751094647845,4.44265125649032,"Saturday",8.06746266701006,89.0369745503242
427,"2019-03-03",65,350.92,22809.8,1978,1645,158,6266,4.17438726989564,5.86055827726018,7.58984151218266,7.40549566319947,5.06890420222023,8.74289347151214,4.31748811353631,"Sunday",8.19505769089508,58.9906459829499
428,"2019-03-04",68,347.24,23612.32,522,1866,158,6216,4.21950770517611,5.85001618352361,6.25766758788264,7.53155238140729,5.06890420222023,8.73488189204748,4.17438726989564,"Monday",7.77821147451249,70.2943373867925
429,"2019-03-05",75,344.38,25828.5,1571,1954,158,5081,4.31748811353631,5.84174569885804,7.35946763825562,7.57763383260273,5.06890420222023,8.53326337159373,4.21950770517611,"Tuesday",8.16763571524637,86.2873255977222
430,"2019-03-06",69,353.44,24387.36,1827,1914,158,4703,4.23410650459726,5.86771373967181,7.51043055637801,7.5569505720129,5.06890420222023,8.45595588194505,4.31748811353631,"Wednesday",8.22710823434815,71.6418335339394
431,"2019-03-07",79,362.58,28643.82,2220,1988,158,4513,4.36944785246702,5.89324513960152,7.70526247486633,7.59488438721652,5.06890420222023,8.414717399827,4.23410650459726,"Thursday",8.34474275441755,68.256071504592
432,"2019-03-08",75,353.97,26547.75,1643,1952,158,5574,4.31748811353631,5.86921216377994,7.40427911803727,7.57660976697304,5.06890420222023,8.62586820804189,4.36944785246702,"Friday",8.18729927015515,75.7860151945891
433,"2019-03-09",75,349.05,26178.75,1406,1813,158,7627,4.31748811353631,5.85521517841641,7.24850407237061,7.50273821075485,5.06890420222023,8.93944986216424,4.31748811353631,"Saturday",8.07682603129881,82.5787849325812
434,"2019-03-10",62,363.02,22507.24,4412,1748,158,13792,4.12713438504509,5.89445792916583,8.39208338037339,7.46622755621548,5.06890420222023,9.53184399290347,4.31748811353631,"Sunday",8.72583205652757,63.0409129272493
435,"2019-03-11",79,343.05,27100.95,5764,1883,158,12546,4.36944785246702,5.8378762091369,8.65938695711941,7.54062152865715,5.06890420222023,9.43715716865669,4.12713438504509,"Monday",8.94206869304423,78.6925734713923
436,"2019-03-12",96,344.94,33114.24,3128,2145,158,5587,4.56434819146784,5.84337048886325,8.0481491016652,7.67089483136212,5.06890420222023,8.62819774945915,4.36944785246702,"Tuesday",8.57035473953047,100.137326963911
437,"2019-03-13",84,337.87,28381.08,9812,2169,158,5674,4.43081679884331,5.82266120611494,9.19136140537838,7.68202151082687,5.06890420222023,8.6436496153688,4.56434819146784,"Wednesday",9.3910773406399,98.6324233102385
438,"2019-03-14",81,347.89,28179.09,3534,2177,158,5295,4.39444915467244,5.85188633785286,8.17018565287964,7.68570306123455,5.06890420222023,8.57451825803551,4.43081679884331,"Thursday",8.65014941866486,83.4223299044678
439,"2019-03-15",80,340.77,27261.6,2336,2064,158,7498,4.38202663467388,5.83120776291144,7.75619534394812,7.63240112660145,5.06890420222023,8.92239159729586,4.39444915467244,"Friday",8.38935981990635,81.4183335659025
440,"2019-03-16",154,322.66,49689.64,2454,1815,158,6765,5.03695260241363,5.776599137238,7.80547462527086,7.50384074669895,5.06890420222023,8.81951754060489,4.38202663467388,"Saturday",8.35913488675796,92.2990999703711
441,"2019-03-17",113,322.32,36422.16,2106,1704,158,8999,4.72738781871234,5.77554484088309,7.65254569269392,7.44073370738926,5.06890420222023,9.10486873903395,5.03695260241363,"Sunday",8.24538446812075,106.166761829909
442,"2019-03-18",160,312.55,50008,1026,1884,158,13879,5.07517381523383,5.74476445637782,6.93342302573071,7.54115245513631,5.06890420222023,9.53813218535584,4.72738781871234,"Monday",7.97590836016554,117.401336577363
443,"2019-03-19",143,314.19,44929.17,2684,2122,158,5925,4.96284463025991,5.74999789845316,7.89506349809157,7.66011431917393,5.06890420222023,8.68693596600333,5.07517381523383,"Tuesday",8.47762041629641,174.473981666978
444,"2019-03-20",164,312.04,51174.56,5382,1888,158,6630,5.0998664278242,5.74313138472011,8.59081533128685,7.54327334670545,5.06890420222023,8.79936008317991,4.96284463025991,"Wednesday",8.89151157052756,132.176851641476
445,"2019-03-21",156,315.23,49175.88,720,1859,158,6759,5.04985600724954,5.75330253111959,6.5792512120101,7.52779398772144,5.06890420222023,8.81863022910035,5.0998664278242,"Thursday",7.85515700588134,134.164412257148
446,"2019-03-22",202,313.38,63302.76,9162,1725,158,8394,5.30826769740121,5.74741651167626,9.12281977444669,7.45298232946546,5.06890420222023,9.03527244389354,5.04985600724954,"Friday",9.29532469588118,149.638659702205
447,"2019-03-23",165,308.39,50884.35,1357,1535,158,7192,5.10594547390058,5.73136521574193,7.21303165983487,7.3362856600213,5.06890420222023,8.88072457615146,5.30826769740121,"Saturday",7.96970358327866,178.546089032991
448,"2019-03-24",111,309.03,34302.33,6090,1495,158,11037,4.70953020131233,5.73343835956371,8.71440336070394,7.30988148582479,5.06890420222023,9.30900854377288,5.10594547390058,"Sunday",8.93392789178263,122.922375062023
449,"2019-03-25",158,303.92,48019.36,6692,1638,158,15946,5.06259503302697,5.71676450887937,8.80866806210672,7.40123126441302,5.06890420222023,9.67696329306244,4.70953020131233,"Monday",9.02761873516089,130.617575573763
450,"2019-03-26",149,307.69,45845.81,1411,1699,158,8692,5.00394630594546,5.72909278261237,7.25205395185281,7.43779512167193,5.06890420222023,9.07015834137632,5.06259503302697,"Tuesday",8.04237800517328,171.006191158233
451,"2019-03-27",178,307.27,54694.06,1103,1686,158,8543,5.18178355029209,5.72772683989966,7.0057890192535,7.4301141385618,5.06890420222023,9.05286751315162,5.00394630594546,"Wednesday",7.93343838762749,127.137232991204
452,"2019-03-28",175,308.32,53956,5120,1484,158,8082,5.16478597392351,5.73113820466606,8.54090971803355,7.30249642372733,5.06890420222023,8.99739464563842,5.18178355029209,"Thursday",8.79543080504002,158.523208914351
453,"2019-03-29",206,309.38,63732.28,2614,1845,158,8372,5.32787616878958,5.73457029480852,7.86863689418417,7.52023455647463,5.06890420222023,9.03264808356589,5.16478597392351,"Friday",8.40267980462748,150.721948187562
454,"2019-03-30",229,308.23,70584.67,2169,1642,158,9673,5.43372200355424,5.73084625753885,7.68202151082687,7.40367029001237,5.06890420222023,9.17709377818255,5.32787616878958,"Saturday",8.24564690087386,188.379224770958
455,"2019-03-31",161,308.64,49691.04,1573,1523,158,19708,5.08140436498446,5.73217554915742,7.36073990305828,7.32843735289516,5.06890420222023,9.88877992366385,5.43372200355424,"Sunday",8.03786623470962,147.25081503572
456,"2019-04-01",236,304.2,71791.2,3571,1613,158,3931,5.46383180502561,5.71768537982519,8.18060094759445,7.38585107812521,5.06890420222023,8.27664912542186,5.08140436498446,"Monday",8.55333223803211,153.173596475521
457,"2019-04-02",125,307.32,38415,1610,1967,0,8009,4.8283137373023,5.72788954999943,7.38398945797851,7.58426481838906,0,8.98832118832368,5.46383180502561,"Tuesday",8.18227973925902,197.965565185932
458,"2019-04-03",87,309.03,26885.61,1645,2136,0,9907,4.46590811865458,5.73343835956371,7.40549566319947,7.66669020008009,0,9.20099685697303,4.8283137373023,"Wednesday",8.23774380389093,99.2578135757012
459,"2019-04-04",84,319.2,26812.8,1315,2139,0,7278,4.43081679884331,5.76581786557565,7.18159194461187,7.66809370908241,0,8.89261137817211,4.46590811865458,"Thursday",8.14728825870662,74.6468087862098
460,"2019-04-05",73,319.14,23297.22,1601,2152,0,8757,4.29045944114839,5.76562987798228,7.37838371299671,7.67415292128168,0,9.07760865952222,4.43081679884331,"Friday",8.23031079913502,73.8664976503139
461,"2019-04-06",76,324.54,24665.04,954,1826,0,7374,4.33073334028633,5.78240879511139,6.86066367144829,7.50988306115491,0,8.90571557879409,4.29045944114839,"Saturday",7.93020620668468,71.3244481701159
462,"2019-04-07",60,319.89,19193.4,1939,1720,0,13616,4.0943445622221,5.7679771866982,7.56992765524265,7.4500795698075,0,9.51900085081316,4.33073334028633,"Sunday",8.20494516501921,55.8510577474938
463,"2019-04-08",75,306.99,23024.25,2006,1959,0,12807,4.31748811353631,5.72681517376677,7.60389796852188,7.58018941794454,0,9.45774717542607,4.0943445622221,"Monday",8.28526113406895,66.1256225955479
464,"2019-04-09",76,317.69,24144.44,2233,2264,0,7876,4.33073334028633,5.76107606454464,7.71110125184016,7.72488843932307,0,8.97157543975902,4.31748811353631,"Tuesday",8.41116578677071,86.7936527567372
465,"2019-04-10",75,321.02,24076.5,1931,1935,0,6949,4.31748811353631,5.77150342648507,7.56579328242851,7.56786260546388,0,8.84635304331433,4.33073334028633,"Wednesday",8.25997565976828,66.9161321838287
466,"2019-04-11",60,329.68,19780.8,5123,1947,0,6351,4.0943445622221,5.79812248703056,8.5414954839392,7.5740450053722,0,8.75636755980297,4.31748811353631,"Thursday",8.86361575889062,69.949848588972
467,"2019-04-12",55,329.63,18129.65,2208,1908,0,6586,4.00733318523247,5.79797081331078,7.69984240739699,7.55381085200823,0,8.79270146293631,4.0943445622221,"Friday",8.32263709695394,56.6577884863846
468,"2019-04-13",59,329.92,19465.28,1044,1648,0,6817,4.07753744390572,5.7988502008286,6.95081476844258,7.40731771046942,0,8.82717477136278,4.00733318523247,"Saturday",7.89803969076462,57.2441543008809
469,"2019-04-14",50,336.61,16830.5,1348,1558,0,9783,3.91202300542815,5.81892499016864,7.20637729147225,7.35115822643069,0,9.18840146445743,4.07753744390572,"Sunday",7.97453284413023,43.5994981494447
470,"2019-04-15",58,334.55,19403.9,4416,1772,0,9699,4.06044301054642,5.81278634522883,8.39298958795693,7.47986413116503,0,9.17977806639354,3.91202300542815,"Monday",8.73036721169296,56.8478302607757
471,"2019-04-16",66,337.26,22259.16,2642,1965,0,6596,4.18965474202643,5.82085414624204,7.87929148508227,7.58324752430336,0,8.79421868367949,4.06044301054642,"Tuesday",8.43533216493592,69.3241056847093
472,"2019-04-17",69,343.15,23677.35,2017,1949,0,6504,4.23410650459726,5.83816766935464,7.60936653795421,7.57507169950756,0,8.78017265122765,4.18965474202643,"Wednesday",8.28551330907974,58.1873567696986
473,"2019-04-18",63,338.61,21332.43,1044,1860,0,5584,4.14313472639153,5.82484900263564,6.95081476844258,7.52833176670725,0,8.62766064444221,4.23410650459726,"Thursday",7.97384437594469,59.4007987046111
474,"2019-04-19",52,350.49,18225.48,2111,1803,0,5183,3.95124371858143,5.85933217539717,7.65491704784832,7.49720722320332,0,8.55313931818971,4.14313472639153,"Friday",8.27231514795602,55.8189510387043
475,"2019-04-20",64,337.53,21601.92,1841,1620,0,5636,4.15888308335967,5.82165439525109,7.51806418123308,7.39018142822643,0,8.63692987301857,3.95124371858143,"Saturday",8.14931284363534,55.0723433347098
476,"2019-04-21",52,342.37,17803.24,1972,1311,0,8841,3.95124371858143,5.83589202360658,7.58680353516258,7.1785454837637,0,9.0871552714058,4.15888308335967,"Sunday",8.09651291750159,46.100461382288
477,"2019-04-22",60,342.87,20572.2,2430,1410,0,11062,4.0943445622221,5.83735136657762,7.79564653633459,7.25134498337221,0,9.31127109055462,3.95124371858143,"Monday",8.25322764558177,55.5171614218732
478,"2019-04-23",67,341.54,22883.18,1302,1877,0,5318,4.20469261939097,5.83346480245909,7.17165682276851,7.53743003658651,0,8.57885257180297,4.0943445622221,"Tuesday",8.0643219609108,67.4835520261365
479,"2019-04-24",64,339.03,21697.92,1318,1933,0,5866,4.15888308335967,5.82608859904017,7.18387071506245,7.56682847920833,0,8.6769282495374,4.20469261939097,"Wednesday",8.08671792030391,57.8654338737237
480,"2019-04-25",69,346.18,23886.42,1240,1886,0,5148,4.23410650459726,5.84695887099825,7.12286665859908,7.5422134631934,0,8.54636356871602,4.15888308335967,"Thursday",8.04750951098142,55.7440079780433
481,"2019-04-26",76,340.92,25909.92,931,1807,0,5311,4.33073334028633,5.8316478456541,6.83625927727707,7.49942329059223,0,8.5775354204224,4.23410650459726,"Friday",7.91498300584839,58.6290064975827
482,"2019-04-27",62,345.61,21427.82,1032,1537,0,5286,4.12713438504509,5.84531097169647,6.93925394604151,7.3375877435386,0,8.57281709516423,4.33073334028633,"Saturday",7.85127199710988,69.2955933971652
483,"2019-04-28",44,362.07,15931.08,909,1451,0,8447,3.78418963391826,5.89183756329792,6.81234509417748,7.28000825288419,0,9.0415666277275,4.12713438504509,"Sunday",7.76641689801966,42.2610786119291
484,"2019-04-29",53,345.17,18294.01,925,1633,0,10349,3.97029191355212,5.84403704929135,6.82979373751242,7.39817409297047,0,9.24464517566817,3.78418963391826,"Monday",7.84698098213879,47.0780250941155
485,"2019-04-30",73,344.43,25143.39,903,1866,0,6689,4.29045944114839,5.84189087677383,6.80572255341699,7.53155238140729,0,8.80821966511841,3.97029191355212,"Tuesday",7.92624152317096,61.2808011196394
486,"2019-05-01",70,346.93,24285.1,868,1789,0,4961,4.24849524204936,5.84912303049018,6.76619171466035,7.48941208350872,0,8.50936261230105,4.29045944114839,"Wednesday",7.88495294575981,59.1829034187386
487,"2019-05-02",84,324.2,27232.8,744,1779,192,4362,4.43081679884331,5.78136060930158,6.61204103483309,7.48380668766583,5.26269018890489,8.38068594676157,4.24849524204936,"Thursday",7.83320394864106,70.335341691949
488,"2019-05-03",95,324,30780,4591,1670,192,5191,4.55387689160054,5.78074351579233,8.43185314424922,7.4205789054108,5.26269018890489,8.55468163582723,4.43081679884331,"Friday",8.74209519574531,87.8620227437861
489,"2019-05-04",106,320,33920,2435,1568,192,6919,4.66343909411207,5.76832099579377,7.79770203551669,7.35755620091035,5.26269018890489,8.84202652949881,4.55387689160054,"Saturday",8.29479935899257,105.053915994986
490,"2019-05-05",72,320.77,23095.44,891,1489,192,10124,4.27666611901606,5.77072435540997,6.79234442747081,7.30586003268401,5.26269018890489,9.22266412166501,4.66343909411207,"Sunday",7.77485576666552,78.7357703675187
491,"2019-05-06",95,319.15,30319.25,2027,1620,192,10658,4.55387689160054,5.76566121170207,7.614312146452,7.39018142822643,5.26269018890489,9.27406606285673,4.27666611901606,"Monday",8.20166019080868,85.0797069871866
492,"2019-05-07",108,314.38,33953.04,3738,1815,192,5040,4.68213122712422,5.75060244530009,8.22630598801551,7.50384074669895,5.26269018890489,8.52516136106541,4.55387689160054,"Tuesday",8.62209360124161,121.199521564806
493,"2019-05-08",107,316.84,33901.88,2570,1809,192,5552,4.67282883446191,5.75839691459608,7.85166117788927,7.50052948539529,5.26269018890489,8.62191350218664,4.68213122712422,"Wednesday",8.3845756668014,101.893133302587
494,"2019-05-09",100,323.98,32398,1033,1720,192,5170,4.60517018598809,5.78068178549199,6.94022246911964,7.4500795698075,5.26269018890489,8.55062796750248,4.67282883446191,"Thursday",7.92044650514261,97.0709299034891
495,"2019-05-10",148,317.39,46973.72,1284,1719,192,6234,4.99721227376411,5.76013130160985,7.15773548424991,7.44949800538285,5.26269018890489,8.73777346032728,4.60517018598809,"Friday",8.00736706798333,94.9489180619466
496,"2019-05-11",138,322.74,44538.12,956,1475,192,5352,4.92725368515721,5.77684704551321,6.8627579130514,7.29641326877392,5.26269018890489,8.58522560180806,4.99721227376411,"Saturday",7.79605797431612,135.812047459978
497,"2019-05-12",109,317.58,34616.22,3113,1400,192,8926,4.69134788222914,5.76072975509795,8.04334217044161,7.24422751560335,5.26269018890489,9.09672364518921,4.92725368515721,"Sunday",8.414717399827,101.028143742532
498,"2019-05-13",125,317.5,39687.5,1036,1543,192,8073,4.8283137373023,5.76047781833275,6.94312242281943,7.34148385236316,5.26269018890489,8.99628043939502,4.69134788222914,"Monday",7.85515700588134,110.009433583214
499,"2019-05-14",131,315.72,41359.32,1635,1735,192,4965,4.87519732320115,5.7548557448402,7.39939808333135,7.45876269238096,5.26269018890489,8.51016857647927,4.8283137373023,"Tuesday",8.12266802334641,140.599908176866
500,"2019-05-15",143,313.34,44807.62,1718,1712,192,6842,4.96284463025991,5.74728886296534,7.4489161025442,7.44541755670169,5.26269018890489,8.83083536553755,4.87519732320115,"Wednesday",8.14031554015999,116.314015946701
501,"2019-05-16",95,317.45,30157.75,1214,1754,192,6873,4.55387689160054,5.76032032561646,7.10167597161944,7.46965417293213,5.26269018890489,8.83535597112161,4.96284463025991,"Thursday",7.99564360428727,123.467557195222
502,"2019-05-17",115,314.88,36211.2,5324,1759,192,5898,4.74493212836325,5.75219161386389,8.579980179515,7.47250074473756,5.26269018890489,8.68236858937522,4.55387689160054,"Friday",8.86545282575362,99.2650343428025
503,"2019-05-18",81,312.84,25340.04,1099,1593,192,8914,4.39444915467244,5.74569187773341,7.00215595440362,7.37337430991005,5.26269018890489,9.0953783535065,4.74493212836325,"Saturday",7.89803969076462,119.076256066941
504,"2019-05-19",60,314.52,18871.2,1015,1460,192,11962,4.0943445622221,5.75104766712332,6.92264389147589,7.28619171470238,5.26269018890489,9.3894902376045,4.39444915467244,"Sunday",7.81399567500279,66.3214373598871
505,"2019-05-20",78,305.99,23867.22,1405,1657,192,15514,4.35670882668959,5.72355242167982,7.24779258176785,7.41276401742656,5.26269018890489,9.64949812105082,4.0943445622221,"Monday",8.02682357621763,76.4637612227551
506,"2019-05-21",97,314.67,30522.99,1397,1824,192,6733,4.57471097850338,5.75152447064162,7.24208235925696,7.50878717063428,5.26269018890489,8.81477608854528,4.35670882668959,"Tuesday",8.0774471493312,101.251914601646
507,"2019-05-22",119,309.41,36819.79,1462,1771,192,13236,4.77912349311153,5.73466725823722,7.28756064030972,7.47929963778283,5.26269018890489,9.4906956690415,4.57471097850338,"Wednesday",8.08116577772543,96.696811491114
508,"2019-05-23",172,312.01,53665.72,1469,1774,192,6657,5.14749447681345,5.7430352385779,7.29233717617388,7.48099216286952,5.26269018890489,8.8034242116007,4.77912349311153,"Thursday",8.08425410630732,109.944757185238
509,"2019-05-24",93,320.52,29808.36,991,1885,192,6913,4.53259949315326,5.76994467690987,6.89871453432999,7.54168309988211,5.26269018890489,8.84115897594526,5.14749447681345,"Friday",7.96415571884094,139.704913805307
510,"2019-05-25",59,327.8,19340.2,1117,1560,192,3665,4.07753744390572,5.79240366630973,7.0184017990692,7.35244110024358,5.26269018890489,8.20658361432075,4.53259949315326,"Saturday",7.89245204352035,95.5027298907741
511,"2019-05-26",44,328.75,14465,1112,1493,192,2848,3.78418963391826,5.79529758349197,7.01391547481053,7.30854279753919,5.26269018890489,7.95437227253187,4.07753744390572,"Sunday",7.86518795418747,48.427440947013
512,"2019-05-27",40,320.76,12830.4,1120,1447,192,2454,3.68887945411394,5.77069317993883,7.02108396428914,7.27724772663148,5.26269018890489,7.80547462527086,3.78418963391826,"Monday",7.85049318087114,53.8259002560985
